Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Buskerudbyen;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;September;5,770;98,000;256027;242059;5.896;3.031
Buskerudbyen;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;September;-4,618;98,000;62937;65984;13.499;6.941
Buskerudbyen;E+R+F+K;Yrkesdøgn;>= 16,0m;September;1,807;98,000;135326;132924;7.099;3.650
Buskerudbyen;E+R+F+K;Helgedøgn;Alle;September;-9,871;97,000;1759060;1951714;2.078;1.068
Buskerudbyen;E+R+F+K;Helgedøgn;< 5,6m;September;-9,852;97,000;1646092;1825992;2.123;1.091
Buskerudbyen;E+R+F+K;Helgedøgn;>= 5,6m;September;-9,847;97,000;112721;125033;6.472;3.327
Buskerudbyen;E+R+F+K;Helgedøgn;5,6m - 7,6m;September;-6,515;97,000;40577;43405;13.338;6.858
Buskerudbyen;E+R+F+K;Helgedøgn;7,6m - 12,5m;September;-12,221;97,000;53642;61110;4.099;2.107
Buskerudbyen;E+R+F+K;Helgedøgn;12,5m - 16,0m;September;-8,694;97,000;8958;9811;21.739;11.177
Buskerudbyen;E+R+F+K;Helgedøgn;>= 16,0m;September;-10,862;97,000;9544;10707;10.645;5.473
Buskerudbyen;E+R+F+K;Alle;Alle;Siste 12 måneder;0,310;97,000;58769645;58587841;2.517;1.213
Buskerudbyen;E+R+F+K;Alle;< 5,6m;Siste 12 måneder;0,044;97,000;53087347;53063950;2.630;1.268
Buskerudbyen;E+R+F+K;Alle;>= 5,6m;Siste 12 måneder;3,039;97,000;5651121;5484461;5.671;2.733
Buskerudbyen;E+R+F+K;Alle;5,6m - 7,6m;Siste 12 måneder;4,982;97,000;1848196;1760486;12.645;6.095
Buskerudbyen;E+R+F+K;Alle;7,6m - 12,5m;Siste 12 måneder;2,631;97,000;2133918;2079209;3.568;1.720
Buskerudbyen;E+R+F+K;Alle;12,5m - 16,0m;Siste 12 måneder;3,081;97,000;567311;550357;12.918;6.227
Buskerudbyen;E+R+F+K;Alle;>= 16,0m;Siste 12 måneder;0,666;97,000;1101696;1094409;6.241;3.008
Buskerudbyen;E+R+F+K;Yrkesdøgn;Alle;Siste 12 måneder;0,502;97,000;44898230;44673813;2.833;1.365
Buskerudbyen;E+R+F+K;Yrkesdøgn;< 5,6m;Siste 12 måneder;0,247;97,000;40028293;39929653;2.935;1.415
Buskerudbyen;E+R+F+K;Yrkesdøgn;>= 5,6m;Siste 12 måneder;2,831;97,000;4840616;4707339;5.654;2.725
Buskerudbyen;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;Siste 12 måneder;4,769;97,000;1552495;1481830;12.656;6.100
Buskerudbyen;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;Siste 12 måneder;2,607;97,000;1784939;1739587;3.634;1.752
Buskerudbyen;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;Siste 12 måneder;1,999;97,000;483383;473910;13.898;6.699
Buskerudbyen;E+R+F+K;Yrkesdøgn;>= 16,0m;Siste 12 måneder;0,769;97,000;1019799;1012012;6.022;2.903
Buskerudbyen;E+R+F+K;Helgedøgn;Alle;Siste 12 måneder;-0,306;97,000;13871415;13914028;2.857;1.377
Buskerudbyen;E+R+F+K;Helgedøgn;< 5,6m;Siste 12 måneder;-0,573;97,000;13059054;13134297;2.956;1.425
Buskerudbyen;E+R+F+K;Helgedøgn;>= 5,6m;Siste 12 måneder;4,296;97,000;810505;777122;6.955;3.352
Buskerudbyen;E+R+F+K;Helgedøgn;5,6m - 7,6m;Siste 12 måneder;6,117;97,000;295701;278656;13.268;6.395
