Tellepunkt;Veg;Sted;Meter;HP;År;Felt;L.Klasse;ADT;ÅDTavvik;SDT;SDTavvik;YDT;YDTavvik;HDT;HDTavvik;JDT;JDTavvik
1400032;RV5;SUNDAFJELLTUNNELEN;16830;20;2017;R1;20;1297;5;1380;13;1433;5;997;4;1283;15
1400032;RV5;SUNDAFJELLTUNNELEN;16830;20;2017;R2;20;1287;5;1369;13;1459;5;908;4;1266;15
1400045;RV5;STOREHAGEN BRU;120;17;2017;1;20;4997;0;5064;0;5767;0;3301;0;4703;0
1400045;RV5;STOREHAGEN BRU;120;17;2017;2;20;5370;0;5388;0;6247;0;3439;0;4976;0
1700552;FV125;Sh Levanger vest;860;1;2017;R0;20;12534;630;17014;891;13856;685;9624;506;18774;970
1400045;RV5;STOREHAGEN BRU;120;17;2017;R1;20;4997;0;5064;0;5767;0;3301;0;4703;0
1400045;RV5;STOREHAGEN BRU;120;17;2017;R2;20;5370;0;5388;0;6247;0;3439;0;4976;0
1400115;RV5;STØYLSNESTUNNELEN;10320;11;2017;1;20;753;0;1103;0;788;0;677;0;1295;0
1400115;RV5;STØYLSNESTUNNELEN;10320;11;2017;2;20;751;0;1096;0;795;0;654;0;1227;0
1700897;FV125;Sh Levanger øst;780;1;2017;R0;20;12460;629;17057;897;13743;683;9633;507;18984;985
1400115;RV5;STØYLSNESTUNNELEN;10320;11;2017;R1;20;753;0;1103;0;788;0;677;0;1295;0
1400115;RV5;STØYLSNESTUNNELEN;10320;11;2017;R2;20;751;0;1096;0;795;0;654;0;1227;0
1400267;RV5;EVJA;835;22;2017;1;20;3848;0;3898;0;4372;0;2695;0;3406;0
1400267;RV5;EVJA;835;22;2017;2;20;3862;0;3930;0;4397;0;2685;0;3437;0
1800001;EV6;SØRELVA;24154;15;2017;R0;20;799;8;1385;0;811;8;772;9;1713;0
1400267;RV5;EVJA;835;22;2017;R1;20;3848;0;3898;0;4372;0;2695;0;3406;0
1400267;RV5;EVJA;835;22;2017;R2;20;3862;0;3930;0;4397;0;2685;0;3437;0
1400444;RV5;GRAVENSTEINSGATA;1264;8;2017;1;20;5021;32;5411;64;5627;34;3685;27;5056;0
1400444;RV5;GRAVENSTEINSGATA;1264;8;2017;2;20;4374;89;4765;66;4880;96;3261;73;4454;0
1800002;EV6;FAUSKE NORD;429;22;2017;R0;20;4046;0;5117;0;4508;0;3027;0;5478;0
1400444;RV5;GRAVENSTEINSGATA;1264;8;2017;R1;20;5021;32;5411;64;5627;34;3685;27;5056;0
1400444;RV5;GRAVENSTEINSGATA;1264;8;2017;R2;20;4374;89;4765;66;4880;96;3261;73;4454;0
600030;RV7;FLÅ SYD;8414;5;2017;1;20;2534;0;3156;0;2706;0;2157;0;3701;0
600030;RV7;FLÅ SYD;8414;5;2017;2;20;2486;0;3110;0;2055;0;3434;0;3654;0
1800003;RV80;HOPEN/VIKAN;1739;4;2017;R0;20;9356;15;10719;0;10311;17;7253;10;10226;0
600030;RV7;FLÅ SYD;8414;5;2017;R1;20;2534;0;3156;0;2706;0;2157;0;3701;0
600030;RV7;FLÅ SYD;8414;5;2017;R2;20;2486;0;3110;0;2055;0;3434;0;3654;0
600208;RV7;GEILO ØST;8540;13;2017;1;20;1751;55;2383;55;1867;57;1496;50;2550;31
600208;RV7;GEILO ØST;8540;13;2017;2;20;1820;57;2367;55;1923;59;1593;53;2566;32
1800005;RV80;JENSVOLL;1610;5;2017;R0;20;22532;43;22678;172;25215;50;16625;29;19749;25
600208;RV7;GEILO ØST;8540;13;2017;R1;20;1751;55;2383;55;1867;57;1496;50;2550;31
600208;RV7;GEILO ØST;8540;13;2017;R2;20;1820;57;2367;55;1923;59;1593;53;2566;32
600214;RV7;LAPPESTEIN;1700;16;2017;1;20;622;0;1196;0;533;0;817;0;1503;0
600214;RV7;LAPPESTEIN;1700;16;2017;2;20;602;0;1190;0;585;0;640;0;1558;0
1800006;FV17;SØVIK;13009;24;2017;R0;20;1481;37;1885;34;1603;39;1212;33;2138;10
600214;RV7;LAPPESTEIN;1700;16;2017;R1;20;622;0;1196;0;533;0;817;0;1503;0
600214;RV7;LAPPESTEIN;1700;16;2017;R2;20;602;0;1190;0;585;0;640;0;1558;0
600258;RV7;RAMSRUD;1435;1;2017;1;20;3255;21;3827;62;3533;22;2643;19;3907;0
600258;RV7;RAMSRUD;1435;1;2017;2;20;3230;21;3794;60;2935;19;3878;24;3937;0
1800007;EV6;HERGOTTA;13663;43;2017;R0;20;3362;123;5038;235;3491;124;3079;121;5947;272
600258;RV7;RAMSRUD;1435;1;2017;R1;20;3255;21;3827;62;3533;22;2643;19;3907;0
600258;RV7;RAMSRUD;1435;1;2017;R2;20;3230;21;3794;60;2935;19;3878;24;3937;0
642999;RV7;ROLØKKEN;6228;8;2017;1;20;2638;6;3272;9;2831;5;2213;8;3816;0
642999;RV7;ROLØKKEN;6228;8;2017;2;20;2627;6;3278;8;2253;4;3451;10;3824;0
1800008;EV6;KALVIK (GML. SØFOBO;33400;23;2017;R0;20;1363;1;2333;0;1412;1;1255;1;2936;0
642999;RV7;ROLØKKEN;6228;8;2017;R1;20;2638;6;3272;9;2831;5;2213;8;3816;0
642999;RV7;ROLØKKEN;6228;8;2017;R2;20;2627;6;3278;8;2253;4;3451;10;3824;0
1200138;RV7;BU ØST;4592;7;2017;1;20;907;1;1623;2;812;0;1115;1;1932;5
1200138;RV7;BU ØST;4592;7;2017;2;20;882;1;1602;0;926;0;785;1;1960;0
1800009;RV77;GRADDIS;11613;2;2017;R0;20;422;0;650;0;335;0;614;0;881;0
1200138;RV7;BU ØST;4592;7;2017;R1;20;907;1;1623;2;812;0;1115;1;1932;5
1200138;RV7;BU ØST;4592;7;2017;R2;20;882;1;1602;0;926;0;785;1;1960;0
800111;RV9;Vamark;1087;1;2017;1;20;256;15;467;30;224;13;324;19;586;47
800111;RV9;Vamark;1087;1;2017;2;20;308;18;500;32;294;17;338;20;621;50
1800011;EV10;NAPPSTRAUMEN TUNNEL;8990;29;2017;R0;20;1899;0;3006;0;2037;0;1595;0;3577;0
800111;RV9;Vamark;1087;1;2017;R1;20;256;15;467;30;224;13;324;19;586;47
800111;RV9;Vamark;1087;1;2017;R2;20;308;18;500;32;294;17;338;20;621;50
900007;RV9;NY BYGLAND;23127;4;2017;1;20;879;14;1152;56;979;15;659;12;1306;79
900007;RV9;NY BYGLAND;23127;4;2017;2;20;897;15;1216;59;784;14;1145;17;1442;86
1800012;FV17;TORSVIKA;2671;44;2017;R0;20;800;17;372;25;864;17;659;16;418;27
900007;RV9;NY BYGLAND;23127;4;2017;R1;20;879;14;1152;56;979;15;659;12;1306;79
900007;RV9;NY BYGLAND;23127;4;2017;R2;20;897;15;1216;59;784;14;1145;17;1442;86
1000015;RV9;DALEHEFTE;2021;5;2017;1;20;1538;22;1698;0;1682;23;1222;20;1705;0
1000015;RV9;DALEHEFTE;2021;5;2017;2;20;1549;22;1728;0;1530;22;1590;22;1739;0
1800013;RV80;Nordvika Værstasjon;4320;3;2017;R0;20;3199;14;3959;0;3401;15;2756;13;4453;0
1000015;RV9;DALEHEFTE;2021;5;2017;R1;20;1538;22;1698;0;1682;23;1222;20;1705;0
1000015;RV9;DALEHEFTE;2021;5;2017;R2;20;1549;22;1728;0;1530;22;1590;22;1739;0
1000153;RV9;GRIM;247;1;2017;1;20;5092;15;5212;60;5795;17;3544;12;4831;168
1000153;RV9;GRIM;247;1;2017;2;20;5475;-999;5655;-999;6074;-999;4156;-999;5475;-999
1000153;RV9;GRIM;247;1;2017;4;20;49;-999;50;-999;59;-999;28;-999;45;-999
1800016;EV6;Osen Værstasjon;1350;5;2017;R0;20;1912;62;2776;91;2024;65;1664;55;2962;141
1000153;RV9;GRIM;247;1;2017;R1;20;5092;15;5212;60;5795;17;3544;12;4831;168
1000153;RV9;GRIM;247;1;2017;R2;20;5524;17;5705;67;6132;18;4184;14;5520;187
1000155;RV9;HØYEKLEIVENE;2500;4;2017;1;20;1838;0;1903;0;2101;0;1257;0;1834;1
1000155;RV9;HØYEKLEIVENE;2500;4;2017;2;20;1879;0;1935;0;1973;0;1673;0;1877;1
1800018;EV6;KORGFJELLTUNNELEN;7000;5;2017;R0;20;1957;63;3108;117;1980;61;1907;67;3462;99
1000155;RV9;HØYEKLEIVENE;2500;4;2017;R1;20;1838;0;1903;0;2101;0;1257;0;1834;1
1000155;RV9;HØYEKLEIVENE;2500;4;2017;R2;20;1879;0;1935;0;1973;0;1673;0;1877;1
1000159;RV9;KILE;3689;6;2017;1;20;1152;0;1322;0;1249;0;937;0;1410;0
1000159;RV9;KILE;3689;6;2017;2;20;1165;0;1343;0;1051;0;1418;0;1434;0
1800019;EV6;FUSTA BRU;5446;4;2017;R0;20;2350;0;3619;0;2561;0;1885;0;4069;0
1000159;RV9;KILE;3689;6;2017;R1;20;1152;0;1322;0;1249;0;937;0;1410;0
1000159;RV9;KILE;3689;6;2017;R2;20;1165;0;1343;0;1051;0;1418;0;1434;0
1100012;RV13;AUSTRÅTTUNNELEN;2168;1;2017;1;20;6772;5;6868;0;7572;6;5009;3;5946;0
1100012;RV13;AUSTRÅTTUNNELEN;2168;1;2017;2;20;6684;5;6779;0;7265;5;5404;3;5950;0
1800021;RV80;SKEID;2402;5;2017;R0;20;21459;1402;22947;1492;23561;1504;16832;1171;21848;1436
1100012;RV13;AUSTRÅTTUNNELEN;2168;1;2017;R1;20;6772;5;6868;0;7572;6;5009;3;5946;0
1100012;RV13;AUSTRÅTTUNNELEN;2168;1;2017;R2;20;6684;5;6779;0;7265;5;5404;3;5950;0
1100031;RV13;Nesflaten;21500;22;2017;1;20;191;0;353;0;200;0;171;0;424;0
1100031;RV13;Nesflaten;21500;22;2017;2;20;167;0;283;0;165;0;172;0;329;0
1800022;RV80;LUFTFARTSSENTERET;4194;5;2017;R0;20;11227;0;11308;0;13194;0;6896;0;9763;0
1100031;RV13;Nesflaten;21500;22;2017;R1;20;191;0;353;0;200;0;171;0;424;0
1100031;RV13;Nesflaten;21500;22;2017;R2;20;167;0;283;0;165;0;172;0;329;0
1100062;RV13;Jørpeland sør;14787;6;2017;1;20;2437;38;2831;0;2639;40;1991;34;2790;0
1100062;RV13;Jørpeland sør;14787;6;2017;2;20;2385;38;2707;0;2564;39;1991;34;2658;0
1800023;EV6;Tussvika Værstasjon;21628;20;2017;R0;20;1284;10;985;0;1360;10;1116;8;462;0
1100062;RV13;Jørpeland sør;14787;6;2017;R1;20;2437;38;2831;0;2639;40;1991;34;2790;0
1100062;RV13;Jørpeland sør;14787;6;2017;R2;20;2385;38;2707;0;2564;39;1991;34;2658;0
1100063;RV13;Årdal;27909;9;2017;1;20;1003;11;1265;17;1107;12;774;9;1320;0
1100063;RV13;Årdal;27909;9;2017;2;20;978;2;1186;0;943;2;1055;2;1205;0
1800031;FV17;MEVIK-GRIMSTAD FART;16823;44;2017;R0;20;1025;36;1492;66;1089;38;882;30;1673;89
1100063;RV13;Årdal;27909;9;2017;R1;20;1003;11;1265;17;1107;12;774;9;1320;0
1100063;RV13;Årdal;27909;9;2017;R2;20;978;2;1186;0;943;2;1055;2;1205;0
1100064;RV13;Ytre Eiane;9305;18;2017;1;20;375;8;578;30;398;8;323;8;669;46
1100064;RV13;Ytre Eiane;9305;18;2017;2;20;379;9;593;32;325;8;498;10;735;49
1800032;EV6;ULVSVÅG FARTSTAVLE;478;31;2017;R0;20;1112;7;1949;26;1150;8;1029;6;2453;0
1100064;RV13;Ytre Eiane;9305;18;2017;R1;20;375;8;578;30;398;8;323;8;669;46
1100064;RV13;Ytre Eiane;9305;18;2017;R2;20;379;9;593;32;325;8;498;10;735;49
1100081;RV13;Kvam;1324;9;2017;1;20;1321;21;1531;0;1446;22;1046;19;1496;0
1100081;RV13;Kvam;1324;9;2017;2;20;1294;21;1480;0;1311;21;1257;20;1444;0
1800034;FV17;VETHAUGEN;7878;52;2017;R0;20;3060;65;4259;75;3190;69;2774;58;5240;222
1100081;RV13;Kvam;1324;9;2017;R1;20;1321;21;1531;0;1446;22;1046;19;1496;0
1100081;RV13;Kvam;1324;9;2017;R2;20;1294;21;1480;0;1311;21;1257;20;1444;0
1100130;RV13;HOGSTAD;7510;1;2017;1;20;4162;62;4228;0;4619;67;3156;50;3688;0
1100130;RV13;HOGSTAD;7510;1;2017;2;20;4214;63;4230;0;4625;68;3310;52;3699;0
1800040;EV10;Kåringen Nord;16649;8;2017;R0;20;1763;0;2742;0;1817;0;1642;0;3182;0
1100130;RV13;HOGSTAD;7510;1;2017;R1;20;4162;62;4228;0;4619;67;3156;50;3688;0
1100130;RV13;HOGSTAD;7510;1;2017;R2;20;4214;63;4230;0;4625;68;3310;52;3699;0
1100182;RV13;BERGE ØST;548;21;2017;1;20;626;20;770;8;695;21;475;17;781;0
1100182;RV13;BERGE ØST;548;21;2017;2;20;607;19;727;7;661;20;488;17;716;0
1800041;EV10;Kåringen Vest;16669;8;2017;R0;20;2084;0;3293;0;2131;0;1980;0;3921;0
1100182;RV13;BERGE ØST;548;21;2017;R1;20;626;20;770;8;695;21;475;17;781;0
1100182;RV13;BERGE ØST;548;21;2017;R2;20;607;19;727;7;661;20;488;17;716;0
1100184;RV13;BERGE SØR;10540;20;2017;1;20;596;37;743;43;670;41;434;29;782;44
1100184;RV13;BERGE SØR;10540;20;2017;2;20;554;35;667;40;603;37;445;30;692;40
1800066;RV827;KJØPSVIKVEIEN;33070;6;2017;R0;20;319;8;384;21;318;8;322;8;407;24
1100184;RV13;BERGE SØR;10540;20;2017;R1;20;596;37;743;43;670;41;434;29;782;44
1100184;RV13;BERGE SØR;10540;20;2017;R2;20;554;35;667;40;603;37;445;30;692;40
1100190;RV13;TAU SØR;8761;8;2017;1;20;2993;42;3116;0;3342;46;2226;35;2828;0
1100190;RV13;TAU SØR;8761;8;2017;2;20;2904;41;3021;0;3233;44;2181;33;2729;0
1800092;FV939;Sørvågen;15860;1;2017;R0;20;1061;0;1120;0;1182;0;795;0;1057;0
1100190;RV13;TAU SØR;8761;8;2017;R1;20;2993;42;3116;0;3342;46;2226;35;2828;0
1100190;RV13;TAU SØR;8761;8;2017;R2;20;2904;41;3021;0;3233;44;2181;33;2729;0
1100368;RV13;Lovra;15000;19;2017;1;20;441;14;600;6;482;15;349;13;667;0
1100368;RV13;Lovra;15000;19;2017;2;20;412;14;527;5;424;14;386;14;561;0
1800106;FV17;TUV X RV812;17955;50;2017;R0;20;1602;13;2176;53;1627;14;1549;13;2325;100
1100368;RV13;Lovra;15000;19;2017;R1;20;441;14;600;6;482;15;349;13;667;0
1100368;RV13;Lovra;15000;19;2017;R2;20;412;14;527;5;424;14;386;14;561;0
1200137;RV13;VALLAVIKTUNNELEN;500;11;2017;1;20;1143;0;1889;0;1073;0;1296;0;2236;0
1200137;RV13;VALLAVIKTUNNELEN;500;11;2017;2;20;1107;0;1827;0;1176;0;955;0;2186;0
1800108;FV76;SKILLEBOTN;11031;5;2017;R0;20;886;0;1100;0;946;0;753;0;1175;0
1200137;RV13;VALLAVIKTUNNELEN;500;11;2017;R1;20;1143;0;1889;0;1073;0;1296;0;2236;0
1200137;RV13;VALLAVIKTUNNELEN;500;11;2017;R2;20;1107;0;1827;0;1176;0;955;0;2186;0
1200140;RV13;HARDANGERBRUA;7000;10;2017;1;20;973;1;1765;0;882;1;1172;1;2151;0
1200140;RV13;HARDANGERBRUA;7000;10;2017;2;20;930;1;1684;0;970;1;841;1;2073;0
1800110;FV76;MOSHEIM;90;7;2017;R0;20;4084;19;4557;0;4531;22;3100;12;4782;0
1200140;RV13;HARDANGERBRUA;7000;10;2017;R1;20;973;1;1765;0;882;1;1172;1;2151;0
1200140;RV13;HARDANGERBRUA;7000;10;2017;R2;20;930;1;1684;0;970;1;841;1;2073;0
1200202;RV13;MYRKDAL TUNNEL;2002;16;2017;1;20;714;2;857;9;705;2;734;2;1001;27
1200202;RV13;MYRKDAL TUNNEL;2002;16;2017;2;20;722;2;876;9;630;2;926;3;1026;28
1800116;FV17;SKILLEBOTN R17;17400;13;2017;R0;20;1712;0;2006;0;1877;0;1348;0;2174;0
1200202;RV13;MYRKDAL TUNNEL;2002;16;2017;R1;20;714;2;857;9;705;2;734;2;1001;27
1200202;RV13;MYRKDAL TUNNEL;2002;16;2017;R2;20;722;2;876;9;630;2;926;3;1026;28
1201622;RV13;LÅTEFOSS;3503;3;2017;1;20;1272;3;1987;2;1291;2;1233;3;2405;0
1201622;RV13;LÅTEFOSS;3503;3;2017;2;20;1138;1;1852;0;1163;1;1082;2;2229;0
1800121;FV17;LELAND;337;30;2017;R0;20;2240;104;2860;159;2378;108;1938;95;3084;170
1201622;RV13;LÅTEFOSS;3503;3;2017;R1;20;1272;3;1987;2;1291;2;1233;3;2405;0
1201622;RV13;LÅTEFOSS;3503;3;2017;R2;20;1138;1;1852;0;1163;1;1082;2;2229;0
1201632;RV13;HOVLAND;1084;7;2017;1;20;588;0;1059;0;619;0;520;0;1325;0
1201632;RV13;HOVLAND;1084;7;2017;2;20;572;0;997;0;575;0;563;0;1209;0
1800124;EV6;LANGNES;1380;11;2017;R0;20;9069;258;12197;488;10160;284;6667;197;14200;558
1201632;RV13;HOVLAND;1084;7;2017;R1;20;588;0;1059;0;619;0;520;0;1325;0
1201632;RV13;HOVLAND;1084;7;2017;R2;20;572;0;997;0;575;0;563;0;1209;0
1201642;RV13;BU VEST;4155;10;2017;1;20;582;0;1134;0;588;0;568;0;1448;0
1201642;RV13;BU VEST;4155;10;2017;2;20;559;0;1058;0;556;0;564;0;1313;0
1800125;EV6;SELFORS;2016;12;2017;R0;20;4041;144;5938;227;4461;157;3118;114;6891;312
1201642;RV13;BU VEST;4155;10;2017;R1;20;582;0;1134;0;588;0;568;0;1448;0
1201642;RV13;BU VEST;4155;10;2017;R2;20;559;0;1058;0;556;0;564;0;1313;0
1204363;RV13;PALMAFOSSEN VEST;11230;14;2017;1;20;4476;3;5256;0;4867;3;3616;4;5165;0
1204363;RV13;PALMAFOSSEN VEST;11230;14;2017;2;20;1485;-999;1573;-999;1681;-999;1055;-999;1399;-999
1204363;RV13;PALMAFOSSEN VEST;11230;14;2017;4;20;2921;-999;3564;-999;3265;-999;2163;-999;3618;-999
1800130;EV6;BEISFJORD BRU;400;42;2017;R0;20;9879;0;10405;0;11306;0;6736;0;9805;0
1204363;RV13;PALMAFOSSEN VEST;11230;14;2017;R1;20;4476;3;5256;0;4867;3;3616;4;5165;0
1204363;RV13;PALMAFOSSEN VEST;11230;14;2017;R2;20;4406;3;5137;0;4946;3;3218;4;5017;0
1204365;RV13;PALMAFOSSEN AUST;11160;14;2017;1;20;321;-999;349;-999;396;-999;158;-999;330;-999
1204365;RV13;PALMAFOSSEN AUST;11160;14;2017;2;20;3088;3;3751;0;3465;2;2257;3;3790;0
1204365;RV13;PALMAFOSSEN AUST;11160;14;2017;3;20;2808;-999;3513;-999;2978;-999;2433;-999;3604;-999
1800133;EV6;BJERKVIK S.;30184;43;2017;R0;20;3162;0;4282;0;3360;0;2728;0;4698;0
1204365;RV13;PALMAFOSSEN AUST;11160;14;2017;R1;20;3129;4;3862;0;3373;4;2591;3;3934;0
1204365;RV13;PALMAFOSSEN AUST;11160;14;2017;R2;20;3088;3;3751;0;3465;2;2257;3;3790;0
1229014;RV13;SVELGANE;609;14;2017;1;20;1489;0;2223;0;1468;0;1533;0;2527;0
1229014;RV13;SVELGANE;609;14;2017;2;20;1441;0;2107;0;1552;0;1196;0;2391;0
1800135;EV10;BJERKVIK V.;1400;3;2017;R0;20;2745;0;3698;0;2816;0;2589;0;4051;0
1229014;RV13;SVELGANE;609;14;2017;R1;20;1489;0;2223;0;1468;0;1533;0;2527;0
1229014;RV13;SVELGANE;609;14;2017;R2;20;1441;0;2107;0;1552;0;1196;0;2391;0
1400187;RV13;STOREHAUGTUNNELEN;11200;1;2017;1;20;248;0;475;0;240;0;265;0;575;0
1400187;RV13;STOREHAUGTUNNELEN;11200;1;2017;2;20;243;0;477;0;225;0;283;0;566;0
1800138;FV820;SORTLAND N;1100;1;2017;R0;20;4189;16;4735;0;4720;19;3019;8;4736;0
1400187;RV13;STOREHAUGTUNNELEN;11200;1;2017;R1;20;248;0;475;0;240;0;265;0;575;0
1400187;RV13;STOREHAUGTUNNELEN;11200;1;2017;R2;20;243;0;477;0;225;0;283;0;566;0
500111;RV15;BILLINGEN;20410;6;2017;1;20;521;16;1032;17;507;15;551;18;1315;0
500111;RV15;BILLINGEN;20410;6;2017;2;20;497;16;933;15;474;14;549;19;1118;0
1800139;FV82;SORTLAND (Kirkebakken);2331;7;2017;R0;20;9856;0;10843;0;11312;0;6650;0;10239;0
500111;RV15;BILLINGEN;20410;6;2017;R1;20;521;16;1032;17;507;15;551;18;1315;0
500111;RV15;BILLINGEN;20410;6;2017;R2;20;497;16;933;15;474;14;549;19;1118;0
500202;RV15;OTTA VEST;4050;1;2017;1;20;1223;0;1654;0;1351;0;943;0;1912;0
500202;RV15;OTTA VEST;4050;1;2017;2;20;1220;0;1685;0;1294;0;1058;0;2023;0
1800140;FV82;STOKMARKNES;1986;4;2017;R0;20;2604;49;2792;7;2960;53;1820;38;2616;0
500202;RV15;OTTA VEST;4050;1;2017;R1;20;1223;0;1654;0;1351;0;943;0;1912;0
500202;RV15;OTTA VEST;4050;1;2017;R2;20;1220;0;1685;0;1294;0;1058;0;2023;0
500204;RV15;SUNDE (VÅGÅ NORD);1850;3;2017;1;20;1543;2;2363;0;1643;3;1323;1;2824;0
500204;RV15;SUNDE (VÅGÅ NORD);1850;3;2017;2;20;1554;2;2404;0;1587;3;1480;1;2940;0
1800141;EV10;SVOLVÆR Ø.;31540;23;2017;R0;20;2835;7;4110;0;3002;8;2467;6;4716;0
500204;RV15;SUNDE (VÅGÅ NORD);1850;3;2017;R1;20;1543;2;2363;0;1643;3;1323;1;2824;0
500204;RV15;SUNDE (VÅGÅ NORD);1850;3;2017;R2;20;1554;2;2404;0;1587;3;1480;1;2940;0
500207;RV15;LOM VEST;1880;5;2017;1;20;1156;0;1851;0;1237;0;979;0;2234;0
500207;RV15;LOM VEST;1880;5;2017;2;20;1162;0;1838;0;1219;0;1037;0;2306;0
1800142;EV10;OSAN;2577;25;2017;R0;20;6246;17;7822;0;6943;20;4710;11;8480;0
500207;RV15;LOM VEST;1880;5;2017;R1;20;1156;0;1851;0;1237;0;979;0;2234;0
500207;RV15;LOM VEST;1880;5;2017;R2;20;1162;0;1838;0;1219;0;1037;0;2306;0
501589;RV15;GARMO SØR;7000;4;2017;1;20;1125;0;1926;0;1186;0;993;0;2436;0
501589;RV15;GARMO SØR;7000;4;2017;2;20;1129;0;1946;0;1134;0;1118;0;2502;0
1800145;FV82;RISØYHAMN VEGST.;530;12;2017;R0;20;1152;24;1541;5;1256;25;925;22;1619;0
501589;RV15;GARMO SØR;7000;4;2017;R1;20;1125;0;1926;0;1186;0;993;0;2436;0
501589;RV15;GARMO SØR;7000;4;2017;R2;20;1129;0;1946;0;1134;0;1118;0;2502;0
1400007;RV15;OSPELITUNNELEN;12490;1;2017;1;20;479;0;966;0;448;0;545;0;1266;0
1400007;RV15;OSPELITUNNELEN;12490;1;2017;2;20;466;0;926;0;453;0;492;0;1218;0
1800146;FV820;FRØSKELAND;19;2;2017;R0;20;1298;52;1800;93;1345;53;1195;48;2116;113
1400007;RV15;OSPELITUNNELEN;12490;1;2017;R1;20;479;0;966;0;448;0;545;0;1266;0
1400007;RV15;OSPELITUNNELEN;12490;1;2017;R2;20;466;0;926;0;453;0;492;0;1218;0
1400008;RV15;MARKANE;9959;3;2017;1;20;1325;0;1851;0;1313;0;1353;0;2150;0
1400008;RV15;MARKANE;9959;3;2017;2;20;1317;0;1844;0;1390;0;1157;0;2125;0
1800150;EV10;RØRVIKSKARET;7847;26;2017;R0;20;2691;5;4231;0;2856;6;2328;4;5100;0
1400008;RV15;MARKANE;9959;3;2017;R1;20;1325;0;1851;0;1313;0;1353;0;2150;0
1400008;RV15;MARKANE;9959;3;2017;R2;20;1317;0;1844;0;1390;0;1157;0;2125;0
1400015;RV15;HAUGEN;5295;6;2017;1;20;1840;1;2028;3;2030;2;1422;0;2103;9
1400015;RV15;HAUGEN;5295;6;2017;2;20;1827;1;2006;3;2008;2;1428;0;2078;9
1800153;EV10;SØRDALSTUNNEL (BS24);11898;11;2017;R0;20;1039;20;1834;57;1026;21;1066;19;2135;87
1400015;RV15;HAUGEN;5295;6;2017;R1;20;1840;1;2028;3;2030;2;1422;0;2103;9
1400015;RV15;HAUGEN;5295;6;2017;R2;20;1827;1;2006;3;2008;2;1428;0;2078;9
1400123;RV15;STRYN AUST;27210;2;2017;1;20;1243;0;1864;0;1260;0;1207;0;2188;0
1400123;RV15;STRYN AUST;27210;2;2017;2;20;1224;0;1833;0;1275;0;1112;0;2158;0
1800155;FV817;SKIFJORD;802;1;2017;R0;20;1787;0;2044;0;1984;0;1352;0;2069;0
1400123;RV15;STRYN AUST;27210;2;2017;R1;20;1243;0;1864;0;1260;0;1207;0;2188;0
1400123;RV15;STRYN AUST;27210;2;2017;R2;20;1224;0;1833;0;1275;0;1112;0;2158;0
1400133;RV15;TOTLAND;3595;8;2017;1;20;795;0;867;0;881;0;605;0;851;0
1400133;RV15;TOTLAND;3595;8;2017;2;20;763;0;824;0;851;0;569;0;805;0
1800156;EV10;STOREIDET;2514;29;2017;R0;20;8158;0;9437;0;9121;0;6036;0;9806;0
1400133;RV15;TOTLAND;3595;8;2017;R1;20;795;0;867;0;881;0;605;0;851;0
1400133;RV15;TOTLAND;3595;8;2017;R2;20;763;0;824;0;851;0;569;0;805;0
1400134;RV15;MÅLØYBRUA AUST;704;9;2017;1;20;2422;0;2420;0;2771;0;1655;0;2211;0
1400134;RV15;MÅLØYBRUA AUST;704;9;2017;2;20;2425;0;2426;0;2777;0;1649;0;2216;0
1800160;EV6;ULVSVÅG S.;14440;30;2017;R0;20;1253;16;2119;0;1311;16;1124;15;2661;0
1400134;RV15;MÅLØYBRUA AUST;704;9;2017;R1;20;2422;0;2420;0;2771;0;1655;0;2211;0
1400134;RV15;MÅLØYBRUA AUST;704;9;2017;R2;20;2425;0;2426;0;2777;0;1649;0;2216;0
1400183;RV15;STRYN SENTRUM;29114;2;2017;1;20;2298;0;2984;0;2402;0;2070;0;3262;0
1400183;RV15;STRYN SENTRUM;29114;2;2017;2;20;1976;0;2622;0;2076;0;1756;0;2901;0
1800163;FV17;LYSFJORDMANA;5050;6;2017;R0;20;530;3;756;0;574;3;435;2;925;0
1400183;RV15;STRYN SENTRUM;29114;2;2017;R1;20;2298;0;2984;0;2402;0;2070;0;3262;0
1400183;RV15;STRYN SENTRUM;29114;2;2017;R2;20;1976;0;2622;0;2076;0;1756;0;2901;0
100121;RV19;PATTERØD VEST;909;1;2017;1;20;7940;-999;8669;-999;8640;-999;6399;-999;8442;-999
100121;RV19;PATTERØD VEST;909;1;2017;2;20;7700;-999;8291;-999;8426;-999;6102;-999;7990;-999
100121;RV19;PATTERØD VEST;909;1;2017;3;20;2699;-999;2657;-999;3087;-999;1845;-999;2330;-999
100121;RV19;PATTERØD VEST;909;1;2017;4;20;2587;-999;2560;-999;3008;-999;1662;-999;2250;-999
1800165;FV17;HØYHOLM;9527;19;2017;R0;20;257;17;311;25;273;17;224;15;333;26
100121;RV19;PATTERØD VEST;909;1;2017;R1;20;10639;220;11326;278;11727;236;8245;183;10771;380
100121;RV19;PATTERØD VEST;909;1;2017;R2;20;10287;214;10851;268;11433;231;7764;177;10239;364
100262;RV19;RÅDHUSBRUA;3427;1;2017;1;20;3813;-999;4315;-999;3881;-999;3662;-999;4652;-999
100262;RV19;RÅDHUSBRUA;3427;1;2017;2;20;1753;-999;1729;-999;1999;-999;1213;-999;1555;-999
